"ID","EndTime","Sex","Is.English.your.primary.language.","Ethnic.group","Other.ethnic.group","Age..Range.in.years.","What.is.your.religion.","Other.religion","Do.you.consider.yourself.to.have.a.disability..If.yes..please.select.from.the.options.which.best.describes.your.disability...br...Please.note..The.information.you.provide.here.may.not.be.shared.with.the.organisation.that.asked.you.to.take.the.test..If.you.wish.them.to.be.aware.of.your.disability.you.should.contact.them.directly.","Country.of.birth","Other.country.of.birth","PD_Education","PD_JobTitle","PD_Occupation","PD_Reason","PD_Tenure","TimeTaken","wgcta.d.theta.score","wgcta.e.theta.score","wgcta.norm.group","wgcta.other.num.answered","wgcta.other.s1.num.answered","wgcta.other.s1.raw.score","wgcta.other.s2.num.answered","wgcta.other.s2.raw.score","wgcta.other.s3.num.answered","wgcta.other.s3.raw.score","wgcta.other.s4.num.answered","wgcta.other.s4.raw.score","wgcta.other.s5.num.answered","wgcta.other.s5.raw.score","wgcta.percentile","wgcta.r.theta.score","wgcta.raw.score","wgcta.retest.completion.status","wgcta.retest.status","wgcta.retest.surveyuser.id","wgcta.t.score","wgcta.theta.score","wgcta.verification.theta"
43165,"2014-10-27 17:56:07","Male","Yes","White - British","","45-49 years","Jewish","","No","United Kingdom","","Master Degree","dentist","Medical Professional","As an applicant for a job outside of my current organisation","16 to 20 years",1510,0.4167,0.02685,"UK General Population",40,5,4,12,11,5,3,6,6,12,7,79,0.99697,31,,,,58,0.53211,
14413,"2013-01-29 12:28:24","Male","Yes","White - British","","30-34 years","No religion","","No","United Kingdom","","Master Degree","Senior Manager","Consultant","As an applicant for a job outside of my current organisation","8 to 10 years",1800,2.17274,0.05465,"Graduates",40,5,5,12,8,5,5,6,6,12,7,62,-0.11884,31,,,,54,0.46951,
36038,"2016-02-12 14:19:10","Male","Yes","White - British","","16-19 years","No religion","","No","United Kingdom","","GCSE or equivalent","Student","Student","None of the above","5 to 7 years",1706,-0.47738,-0.06375,"UK General Population",40,5,2,12,10,5,4,6,3,12,7,42,-0.30942,26,,,,48,-0.32271,
30095,"2014-02-15 18:21:24","Female","Yes","Black or Black British - Caribbean","","40-44 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","","Jamaica","","Master Degree","GLS Lawyer","Legal Professional","As an applicant for a job outside of my current organisation","11 to 15 years",1678,-1.09342,0.20971,"Managers",40,5,0,12,3,5,2,6,4,12,8,9,-1.13885,17,,,,36,-1.0566,
49002,"2015-04-11 11:13:03","Female","Yes","White - British","","50-54 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","Master Degree","Executive Manager Childrens Resources ","Other","As an applicant for a job in my current organisation","8 to 10 years",1800,0.16543,-0.16261,"Public Sector Managers",37,5,2,12,4,5,5,6,5,9,7,18,-1.33955,23,,,,41,-0.61355,
47101,"2015-02-02 10:21:10","Male","Yes","Black or Black British - Caribbean","","50-54 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","Nigeria","","LLB","Solicitor","Consultant","As an applicant for a job outside of my current organisation","1 to 2 years",1800,-1.8995,-1.68522,"Managers",21,5,3,12,8,4,2,0,0,0,0,1,-0.01874,13,,,,24,-1.89253,
4977,"2016-02-11 16:46:15","Female","No","White - Any other White Background","","16-19 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","Italy","","A-Level Scottish Highers or equivalent","student","Student","As an applicant for a job outside of my current organisation","16 to 20 years",1410,0.33684,1.20275,"Hogan Lovells Graduates",40,5,2,12,10,5,4,6,5,12,10,59,0.50427,31,,,,52,0.86608,
3597,"2015-02-16 16:44:26","","","","","","","","","","","A-Level Scottish Highers or equivalent","Student","Student","As an applicant for a job outside of my current organisation","Prefer not to say",922,0.89683,0.44765,"Hogan Lovells Graduates",40,5,3,12,9,5,5,6,5,12,7,59,0.58368,29,,,,52,0.91871,
3593,"2015-02-10 19:03:12","Female","Yes","White - British","","16-19 years","No religion","","No","United Kingdom","","A-Level Scottish Highers or equivalent","University Student","Student","As an applicant for a job outside of my current organisation","Less than 1 year",1537,0.53648,0.24983,"Hogan Lovells Graduates",40,5,3,12,9,5,4,6,4,12,9,33,0.32976,29,,,,45,0.60235,
31309,"2014-03-24 14:45:06","Female","Yes","White - British","","30-34 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","BSc","Dental Nurse","Medical Professional","As an applicant for a job outside of my current organisation","5 to 7 years",1350,-1.25951,-0.63885,"UK General Population",40,5,2,12,3,5,2,6,2,12,7,1,-1.70386,16,,,,25,-1.76301,
23771,"2013-09-25 18:33:18","Female","Yes","Asian or Asian British - Pakistani","","50-54 years","Muslim","","No","Pakistan","","Higher Education Certificate or Diploma","Schedule Controller/Executive Officer","Administrative/Clerical","As an applicant for a job outside of my current organisation","11 to 15 years",1801,-0.8968,-0.62084,"UK General Population",40,5,3,12,5,5,1,6,3,12,4,7,-1.17631,16,,,,35,-1.15207,
56862,"2016-02-19 15:24:41","Female","Yes","White - British","","20-24 years","No religion","","No","United Kingdom","","Other","Research Assistant","Other","As an applicant for a job outside of my current organisation","Less than 1 year",1727,0.93699,0.3307,"UK General Population",40,5,4,12,9,5,5,6,4,12,9,90,0.69786,31,,,,63,0.93162,
36069,"2016-02-26 11:28:44","Male","Yes","White - British","","16-19 years","No religion","","No","United Kingdom","","A-Level Scottish Highers or equivalent","Checkout Operator","Retail Sales","None of the above","1 to 2 years",1042,-0.19406,0.86247,"UK General Population",40,5,4,12,8,5,3,6,4,12,10,76,0.29065,29,,,,57,0.48814,
39435,"2014-10-04 17:09:43","Female","Yes","White - British","","45-49 years","No religion","","No","United Kingdom","","Other","Director of Finance & Performance","Accountant","As an applicant for a job in my current organisation","21 to 25 years",1800,0.97658,0.48654,"Senior Management",40,5,4,12,10,5,5,6,5,12,8,80,0.88878,32,,,,58,1.17375,
35620,"2015-03-15 16:50:02","Female","Yes","White - British","","50-54 years","No religion","","No","United Kingdom","","BSc","Director Of Asset Management (curent)","Other","As an applicant for a job outside of my current organisation","11 to 15 years",1800,0.28052,-1.10107,"UK General Population",37,5,5,12,7,5,3,6,4,9,4,50,0.2623,23,,,,50,-0.20922,
26047,"2013-12-21 13:44:01","Male","Yes","White - British","","20-24 years","No religion","","No","United Kingdom","","BA","Customer Team Member","Retail Sales","As an applicant for a job outside of my current organisation","3 to 4 years",1530,0.74793,-0.50149,"Graduates",40,5,5,12,8,5,3,6,5,12,5,53,0.26908,26,,,,51,0.26045,
29470,"2014-02-03 22:03:48","Female","No","Other ethnic group, please specify below","Kurdish","25-29 years","Muslim","","Deaf or hard of hearing","Iraq","","LLB","Solicitor","Legal Professional","As an applicant for a job outside of my current organisation","5 to 7 years",1800,0.7951,-0.41176,"Managers",38,5,3,12,8,5,5,6,5,10,5,53,0.11589,26,,,,51,0.1371,
17008,"2013-06-03 15:00:03","Female","Yes","Black or Black British - African","","30-34 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","England","","Master Degree","Ombudsman","Legal Professional","As an applicant for a job outside of my current organisation","5 to 7 years",1681,-0.02571,-0.68647,"UK General Population",40,5,2,12,9,5,3,6,4,12,4,54,0.43087,22,,,,51,-0.07453,
9501,"2012-11-07 14:33:44","Female","No","White - Any other White Background","Bulgarian","20-24 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","Bulgaria","","Master Degree","Research Assistant","Self Employed/Business Owner","As an applicant for a job outside of my current organisation","1 to 2 years",1583,-1.49875,-0.89639,"Graduates",40,5,3,12,7,5,0,6,4,12,5,9,-0.37695,19,,,,35,-0.95906,
51231,"2015-08-10 19:40:04","Male","Yes","White - British","","20-24 years","No religion","","No","United Kingdom","","Other","Student","Student","As an applicant for a job outside of my current organisation","1 to 2 years",1800,0.70023,0.19771,"UK General Population",40,5,2,12,10,5,5,6,5,12,7,84,0.97664,29,,,,60,0.77231,
48419,"2015-03-29 22:49:42","Male","Yes","White - Irish","","30-34 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","LLB","Solicitor","Legal Professional","As an applicant for a job outside of my current organisation","5 to 7 years",1792,0.33095,1.33223,"Managers",40,5,2,12,8,5,3,6,6,12,11,78,0.16988,30,,,,58,0.73241,
40888,"2014-11-16 17:20:15","Male","No","Mixed - White and Asian","","20-24 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","Germany","","Master Degree","Telematics Analyst","Financial Analyst","As an applicant for a job outside of my current organisation","1 to 2 years",1237,0.70068,-0.17747,"Bank of England Graduate & Internship Applicants 2014",40,5,3,12,12,5,4,6,6,12,7,75,1.40064,32,,,,57,0.72265,
17186,"2014-01-05 23:53:06","Male","No","Black or Black British - African","","25-29 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","Disability, special need or medical condition not listed above","Nigeria","","Master Degree","Lawyer","Legal Professional","As an applicant for a job outside of my current organisation","3 to 4 years",1799,-0.29623,-0.21338,"UK General Population",40,5,2,12,11,5,3,6,3,12,5,73,1.30431,24,,,,56,0.36833,
1185,"2012-03-16 14:22:50","Male","Yes","White - British","","20-24 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","Netherlands","","BA","Trainee","Other","As an applicant for a job outside of my current organisation","Less than 1 year",1592,0.22179,0.45542,"Hogan Lovells Graduates",40,5,4,12,9,5,4,6,4,12,9,9,0.01396,30,,,,35,0.22224,
45798,"2015-08-05 09:00:02","Male","Yes","White - British","","45-49 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","A-Level Scottish Highers or equivalent","Senior Underwriter","Administrative/Clerical","As an applicant for a job outside of my current organisation","3 to 4 years",1290,-0.57185,-0.59419,"UK General Population",40,5,2,12,4,5,3,6,4,12,5,12,-1.34677,18,,,,38,-1.06938,
15252,"2013-03-01 13:39:38","Female","Yes","Asian or Asian British - Indian","","30-34 years","Hindu","","No","India","","Other","Dentist","Medical Professional","As an applicant for a job outside of my current organisation","11 to 15 years",1206,-0.30523,-0.82074,"UK General Population",40,5,2,12,6,5,2,6,5,12,4,16,-0.82464,19,,,,40,-0.82308,
17966,"2013-04-09 02:57:33","Female","No","Asian or Asian British - Any other Asian Background","","40-44 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","Philippines","","BSc","Business Analyst Lead","Information Technology Professional","For professional development","5 to 7 years",1659,-0.1039,-0.76468,"Managers",40,5,1,12,9,5,3,6,5,12,5,33,-0.20183,23,,,,46,-0.3667,
49798,"2015-06-05 11:14:49","","","","","","","","","","","BSc","Accountant","Accountant","As an applicant for a job in my current organisation","3 to 4 years",1801,1.01329,0.95339,"Executive Search candidates (UK)",40,5,3,12,10,5,5,6,5,12,9,86,0.60917,32,,,,60,1.28699,
36807,"2014-07-23 11:22:10","Male","Yes","White - Irish","no","20-24 years","No religion","no","No","Ireland","no","BEd","Cadets","Student","As an applicant for a job outside of my current organisation","3 to 4 years",1034,0.39946,-0.15702,"UK General Population",40,5,3,12,5,5,5,6,3,12,7,18,-1.03669,23,,,,41,-0.7771,
38054,"2014-08-11 11:54:12","Male","Yes","White - British","","20-24 years","No religion","","Specific Learning Difficulty other than dyslexia","United Kingdom","","Master Degree","Government Legal Service","Legal Professional","As an applicant for a job outside of my current organisation","Less than 1 year",1134,1.2711,1.67093,"UK Public Sector Graduates",40,5,3,12,9,5,5,6,5,12,12,97,0.66934,34,,,,65,1.7476,
43556,"2014-10-29 17:36:50","Female","Yes","White - British","","40-44 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","Other","Dental Nurse/Tutor","Medical Professional","As an applicant for a job outside of my current organisation","3 to 4 years",1577,-0.4434,-0.40965,"UK General Population",40,5,2,12,8,5,3,6,4,12,7,50,0.06133,24,,,,50,-0.20953,
22393,"2013-11-16 15:47:15","Female","No","Asian or Asian British - Indian","","20-24 years","Hindu","","Disability, special need or medical condition not listed above","Switzerland","","A-Level Scottish Highers or equivalent","Student","Student","As an applicant for a job outside of my current organisation","1 to 2 years",1058,0.4736,-0.73412,"Bank of England Graduate & Internship Applicants 2013",40,5,3,12,9,5,3,6,5,12,5,43,0.30878,25,,,,49,0.08913,
17944,"2013-07-09 16:41:57","Male","Yes","White - British","","35-39 years","No religion","","No","United Kingdom","","BA","Head of Project Management","Information Technology Professional","For professional development","8 to 10 years",1423,0.36591,-0.02873,"UK General Population",40,5,4,12,10,5,3,6,5,12,8,76,0.55223,30,,,,57,0.39512,
7571,"2012-04-19 20:20:25","Male","Yes","Asian or Asian British - Pakistani","","20-24 years","Muslim","","No","United Kingdom","","LLB","Adjudicator","Other","As an applicant for a job outside of my current organisation","Less than 1 year",1150,0.83432,0.78996,"UK General Population",40,5,3,12,11,5,5,6,5,12,9,90,0.71594,33,,,,63,0.98578,
5196,"2016-02-22 21:51:13","Female","Yes","White - British","","20-24 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","BA","Law Student","Student","As an applicant for a job outside of my current organisation","11 to 15 years",1800,0.89929,0.55284,"Hogan Lovells Graduates",40,5,5,12,8,5,3,6,6,12,8,59,0.37197,30,,,,52,0.86814,
51263,"2015-08-12 11:17:17","Male","Yes","White - British","","20-24 years","Prefer not to say","","No","United Kingdom","","Master Degree","Student","Student","As an applicant for a job outside of my current organisation","5 to 7 years",1800,1.33383,0.7827,"Managers",40,5,5,12,10,5,5,6,5,12,9,91,0.57983,34,,,,62,1.25149,
34476,"2014-05-02 07:44:22","Female","Yes","White - British","","30-34 years","No religion","","No","United Kingdom","","BA","Assistant Parliamentary Counsel","Legal Professional","As an applicant for a job outside of my current organisation","1 to 2 years",1292,1.06623,0.28268,"Senior Management",40,5,4,12,12,5,5,6,5,12,8,89,1.51659,34,,,,61,1.44972,
34094,"2014-04-28 11:08:54","Female","No","White - Any other White Background","","30-34 years","No religion","","No","Slovakia","","Master Degree","Senior Associate","Financial Analyst","For professional development","3 to 4 years",1437,0.11195,-0.38418,"UK General Population",40,5,5,12,8,5,4,6,2,12,8,58,0.11066,27,,,,52,0.02504,
4314,"2015-10-12 16:43:54","Male","No","White - Any other White Background","","20-24 years","No religion","","No","France","","BA","Business Development Coordinator","Legal Professional","As an applicant for a job outside of my current organisation","Less than 1 year",1796,0.17691,1.02329,"Hogan Lovells Graduates",40,5,2,12,9,5,3,6,5,12,9,33,0.61711,28,,,,45,0.77641,
